,id,address,area,bedrooms,bikeScore,datetime,distanceToNearestIntersection,has_image,has_map,name,postalCode,price,repost_of,sideOfStreet,transitScore,url,walkScore,where,lat,lon,includes_area,year,month,dow,day,hour,bedrooms_filled,advertises_no_fee,is_repost,sideOfStreetEncoded,postalCodeChopped
7411,6899462455,210 E 91st St,,2.0,76.0,2019-06-24 19:14:00,73.98250163160068,1,1,"*true 2bdr w/dishwasher, prime ues location on park ave*",10128-3656,3420,6890116584.0,R,,https://newyork.craigslist.org/mnh/abo/d/new-york-city-true-2bdr-dishwasher/6899462455.html,99.0,upper east side,40.7816, -73.9511,0,2019,6,0,24,19,2.0,0,1,1,10128
7412,6919574924,103 Kingston Ave,,4.0,86.0,2019-06-24 19:14:00,0.12278038717757182,1,1,"fresh design, high-end fixtures, stainless steel appliances",11213-1515,5950,,L,,https://newyork.craigslist.org/brk/abo/d/brooklyn-fresh-design-high-end-fixtures/6919574924.html,96.0,prospect heights,40.676421, -73.941535,0,2019,6,0,24,19,4.0,0,0,0,11213
7413,6899467294,210 E 91st St,,2.0,76.0,2019-06-24 19:14:00,73.98250163160068,1,1,"*amazing duplex,2bdr/1,5 bath,private backyard,w/d in unit,prime ues",10128-3656,3650,6889993310.0,R,,https://newyork.craigslist.org/mnh/abo/d/new-york-city-amazing-duplex2bdr-15/6899467294.html,99.0,upper east side,40.7816, -73.9511,0,2019,6,0,24,19,2.0,0,1,1,10128
7414,6919641158,38 Murray St,1000.0,2.0,88.0,2019-06-24 19:14:00,68.18599281589609,1,1,real tribeca_____flex 3_____ ask for video_____north city views,10007-2219,5300,,L,,https://newyork.craigslist.org/mnh/nfb/d/new-york-city-real-tribecaflex-3-ask/6919641158.html,100.0,tribeca,40.713955, -74.009605,1,2019,6,0,24,19,2.0,0,0,0,10007
7415,6899461007,219 E 32nd St,,1.0,86.0,2019-06-24 19:14:00,113.74125460663313,1,1,"*no fee*luxurious 1bdr, doorman, roof deck*amazing deal*",10016-6305,3400,6890677769.0,L,,https://newyork.craigslist.org/mnh/abo/d/new-york-city-no-feeluxurious-1bdr/6899461007.html,100.0,midtown east,40.7443, -73.9781,0,2019,6,0,24,19,1.0,1,1,0,10016
7416,6919629129,101 W 4th St,,3.0,92.0,2019-06-24 19:14:00,0.0,0,1,3 bedroom in the village,10014,3900,2622356946.0,R,,https://newyork.craigslist.org/mnh/abo/d/3-bedroom-in-the-village/6919629129.html,100.0,greenwich village,40.731706, -74.000954,0,2019,6,0,24,19,3.0,0,1,1,10014
7417,6899467740,1611 2nd Ave,,2.0,85.0,2019-06-24 19:14:00,48.24813397163074,1,1,"best deal in yorkville. 2bdr, prime ues location, won't last!!!",10028-4101,3300,6889146939.0,L,,https://newyork.craigslist.org/mnh/abo/d/new-york-city-best-deal-in-yorkville/6899467740.html,100.0,upper east side,40.7763, -73.9529,0,2019,6,0,24,19,2.0,0,1,0,10028
7418,6917430985,170 Grove St,,2.0,90.0,2019-06-24 19:14:00,1.0277781762957985,1,1,both are bright with good closets,11221,2300,,R,,https://newyork.craigslist.org/brk/abo/d/brooklyn-both-are-bright-with-good/6917430985.html,96.0,bushwick,40.696208, -73.917818,0,2019,6,0,24,19,2.0,0,0,1,11221
7419,6917450519,201 Tompkins Ave,,2.0,85.0,2019-06-24 19:14:00,0.5717460946811456,1,1,great size boxed living room,11216-1041,2500,,L,,https://newyork.craigslist.org/brk/abo/d/brooklyn-great-size-boxed-living-room/6917450519.html,91.0,bushwick,40.692033, -73.945642,0,2019,6,0,24,19,2.0,0,0,0,11216
7420,6899460262,1355 2nd Ave,1400.0,3.0,85.0,2019-06-24 19:14:00,40.74293100934536,1,1,"*100% no fee*luxurious ues living, doorman, gym, rooftop",10021-4504,6700,6890677621.0,L,,https://newyork.craigslist.org/mnh/abo/d/new-york-city-100-no-feeluxurious-ues/6899460262.html,100.0,upper east side,40.7685, -73.9588,1,2019,6,0,24,19,3.0,1,1,0,10021
7421,6917437956,3402 Beverley Rd,,3.0,69.0,2019-06-24 19:14:00,16.414180583461413,1,1,"modern design, close to subway & good food",11203-5014,4000,,R,,https://newyork.craigslist.org/brk/abo/d/brooklyn-modern-design-close-to-subway/6917437956.html,89.0,williamsburg,40.6451, -73.945,0,2019,6,0,24,19,3.0,0,0,1,11203
7422,6917440628,266 Jefferson St,,3.0,89.0,2019-06-24 19:14:00,1.0851391741506151,1,1,everyone gets the good room,11237-2312,3000,,R,,https://newyork.craigslist.org/brk/abo/d/brooklyn-everyone-gets-the-good-room/6917440628.html,98.0,bushwick,40.703667, -73.926891,0,2019,6,0,24,19,3.0,0,0,1,11237
7423,6917442569,3402 Beverley Rd,,3.0,69.0,2019-06-24 19:14:00,16.414180583461413,1,1,gorgeous 3 bedroom apartment,11203-5014,4400,,R,,https://newyork.craigslist.org/brk/abo/d/brooklyn-gorgeous-3-bedroom-apartment/6917442569.html,89.0,williamsburg,40.6451, -73.945,0,2019,6,0,24,19,3.0,0,0,1,11203
7424,6917453695,500 Throop Ave,,2.0,75.0,2019-06-24 19:14:00,0.0,1,1,each apartment features stainless steel appliances,11221-1134,2475,,R,,https://newyork.craigslist.org/brk/abo/d/brooklyn-each-apartment-features/6917453695.html,94.0,bed-stuy,40.686497, -73.94164,0,2019,6,0,24,19,2.0,0,0,1,11221
7425,6899471372,386 2nd Ave,1500.0,3.0,91.0,2019-06-24 19:14:00,50.66901884279639,1,1,*gigantic and brand new true 3 bdr w/fireplace in a prime location*,10010-5616,5495,6889147164.0,R,,https://newyork.craigslist.org/mnh/abo/d/new-york-city-gigantic-and-brand-new/6899471372.html,100.0,flatiron,40.7375, -73.9813,1,2019,6,0,24,19,3.0,0,1,1,10010
7426,6899484014,1107 3rd Ave,1006.0,2.0,85.0,2019-06-24 19:14:00,31.643459644745683,1,1,"enormous true 2 bed, prime ues location, one of a kind deal!!!",10065-6601,3995,6889147519.0,R,,https://newyork.craigslist.org/mnh/abo/d/new-york-city-enormous-true-2-bed-prime/6899484014.html,100.0,upper east side,40.7651, -73.9638,1,2019,6,0,24,19,2.0,0,1,1,10065
7427,6899461344,219 E 32nd St,,,86.0,2019-06-24 19:13:00,113.74125460663313,1,1,*no fee* huge brand new studio w/terrace in the hear of midtown*,10016-6305,2895,6890677310.0,L,,https://newyork.craigslist.org/mnh/abo/d/new-york-city-no-fee-huge-brand-new/6899461344.html,100.0,murray hill,40.7443, -73.9781,0,2019,6,0,24,19,0.0,1,1,0,10016
7428,6919576645,276 Troy Ave,,4.0,89.0,2019-06-24 19:13:00,5.771282959461613,1,1,recently renovated 4 bedroom apartment with 1.5 baths,11213-4632,4200,,R,,https://newyork.craigslist.org/brk/abo/d/brooklyn-recently-renovated-4-bedroom/6919576645.html,96.0,crown heights,40.67, -73.9367,0,2019,6,0,24,19,4.0,0,0,1,11213
7429,6919640579,213 Front St,1280.0,2.0,83.0,2019-06-24 19:13:00,41.13859127249647,1,1,exposed brick~~~>elevator direct~~~>seaport lifestyle,10038-2008,5800,,R,,https://newyork.craigslist.org/mnh/nfb/d/new-york-city-exposed-brickelevator/6919640579.html,99.0,financial district,40.707253, -74.002365,1,2019,6,0,24,19,2.0,0,0,1,10038
7430,6919551453,500 Throop Ave,,3.0,75.0,2019-06-24 19:13:00,0.0,1,1,spacious 3 bed apartment one block to gatez jz express train,11221-1134,2650,,R,,https://newyork.craigslist.org/brk/abo/d/brooklyn-spacious-3-bed-apartment-one/6919551453.html,94.0,bed-stuy,40.686497, -73.94164,0,2019,6,0,24,19,3.0,0,0,1,11221
7431,6919582953,209 Washington Ave,,2.0,92.0,2019-06-24 19:13:00,70.74349913815138,1,1,"these tastefully-designed 2 bed, 2 full bath units feature",11205-3702,3451,,L,,https://newyork.craigslist.org/brk/abo/d/brooklyn-these-tastefully-designed-2/6919582953.html,98.0,bed-stuy,40.6924, -73.9666,0,2019,6,0,24,19,2.0,0,0,0,11205
7432,6919640082,15 Park Pl,600.0,,87.0,2019-06-24 19:12:00,95.9287702880048,1,1,amazing flex 1 ~~> space and value~~~> sleek finishes,10007-2800,2900,,R,,https://newyork.craigslist.org/mnh/nfb/d/new-york-city-amazing-flex-1-space-and/6919640082.html,99.0,tribeca,40.71297, -74.00842,1,2019,6,0,24,19,,0,0,1,10007
7433,6919568271,134 India St,,,92.0,2019-06-24 19:12:00,0.897532117565352,1,1,**studio with backyard in perfect location ! available from asap! **,11222-1804,1620,6775724009.0,R,,https://newyork.craigslist.org/brk/abo/d/brooklyn-studio-with-backyard-in/6919568271.html,97.0,"greenpoint, williamsburg",40.732324, -73.954609,0,2019,6,0,24,19,0.0,0,1,1,11222
7434,6919555661,351 Willoughby Ave,,2.0,92.0,2019-06-24 19:12:00,0.0,1,1,*clinton hill*bedstuy*top floor 1 bed_office~flex 2 br~great deal,11205-4533,2395,,L,,https://newyork.craigslist.org/brk/abo/d/brooklyn-clinton-hillbedstuytop-floor-1/6919555661.html,96.0,clinton hill / bedstuy,40.692884, -73.956773,0,2019,6,0,24,19,2.0,0,0,0,11205
7435,6919640082,15 Park Pl,600.0,,87.0,2019-06-24 19:12:00,95.9287702880048,1,1,amazing flex 1 ~~> space and value~~~> sleek finishes,10007-2800,2900,,R,,https://newyork.craigslist.org/mnh/nfb/d/new-york-city-amazing-flex-1-space-and/6919640082.html,99.0,tribeca,40.71297, -74.00842,1,2019,6,0,24,19,,0,0,1,10007
7436,6919568271,134 India St,,,92.0,2019-06-24 19:12:00,0.897532117565352,1,1,**studio with backyard in perfect location ! available from asap! **,11222-1804,1620,6775724009.0,R,,https://newyork.craigslist.org/brk/abo/d/brooklyn-studio-with-backyard-in/6919568271.html,97.0,"greenpoint, williamsburg",40.732324, -73.954609,0,2019,6,0,24,19,0.0,0,1,1,11222
7437,6919555661,351 Willoughby Ave,,2.0,92.0,2019-06-24 19:12:00,0.0,1,1,*clinton hill*bedstuy*top floor 1 bed_office~flex 2 br~great deal,11205-4533,2395,,L,,https://newyork.craigslist.org/brk/abo/d/brooklyn-clinton-hillbedstuytop-floor-1/6919555661.html,96.0,clinton hill / bedstuy,40.692884, -73.956773,0,2019,6,0,24,19,2.0,0,0,0,11205
7438,6919636928,5920 Fort Hamilton Pkwy,,3.0,65.0,2019-06-24 19:12:00,12.366174938918169,1,1,"brand new luxury apartments! steps from n,d,r trains!",11219-4803,3995,5894907549.0,R,,https://newyork.craigslist.org/brk/abo/d/brand-new-luxury-apartments-steps-from/6919636928.html,96.0,sunset park,40.633198, -74.005753,0,2019,6,0,24,19,3.0,0,1,1,11219
7439,6919630539,235 E 22nd St,,,90.0,2019-06-24 19:12:00,152.9561781852698,0,1,large studio on east 24th street,10010-4616,1900,3179693591.0,L,,https://newyork.craigslist.org/mnh/abo/d/large-studio-on-east-24th-street/6919630539.html,100.0,gramercy,40.73788, -73.982316,0,2019,6,0,24,19,0.0,0,1,0,10010
7440,6914449802,2202 31st St,,2.0,77.0,2019-06-24 19:12:00,20.808217505984747,0,1,"two bedroom astoria, queens by owner no fee",11105-2714,2400,,R,,https://newyork.craigslist.org/que/abo/d/astoria-two-bedroom-astoria-queens-by/6914449802.html,97.0,astoria ny,40.7763, -73.911,0,2019,6,0,24,19,2.0,1,0,1,11105
7441,6915610781,Belvidere St,,1.0,80.0,2019-06-24 19:12:00,0.9445772016702662,1,1,this spacious 1 bedroom opens up to a large open-plan kitchen,11206,3000,,R,,https://newyork.craigslist.org/brk/abo/d/brooklyn-this-spacious-1-bedroom-opens/6915610781.html,98.0,bushwick,40.698186, -73.937391,0,2019,6,0,24,19,1.0,0,0,1,11206
7442,6917943142,2546 32nd St,,,79.0,2019-06-24 19:11:00,112.5709095521186,1,1,three bedroom's in astoria queens,11102-1744,2900,,R,,https://newyork.craigslist.org/que/abo/d/astoria-three-bedrooms-in-astoria-queens/6917943142.html,92.0,astoria queens,40.768847, -73.918623,0,2019,6,0,24,19,3.0,0,0,1,11102
7443,6919568332,99 Clifton Pl,,3.0,89.0,2019-06-24 19:11:00,0.0,1,1,"laundry in the building, heat/hot water/gas included",11238-1301,4995,,L,,https://newyork.craigslist.org/brk/abo/d/brooklyn-laundry-in-the-building-heat/6919568332.html,95.0,clinton hill,40.688148, -73.959859,0,2019,6,0,24,19,3.0,0,0,0,11238
7444,6919565710,276 Troy Ave,,3.0,89.0,2019-06-24 19:11:00,5.771282959461613,1,1,large windows with great light exposure and much more must see,11213-4632,3350,,R,,https://newyork.craigslist.org/brk/abo/d/brooklyn-large-windows-with-great-light/6919565710.html,96.0,crown heights,40.67, -73.9367,0,2019,6,0,24,19,3.0,0,0,1,11213
7445,6919566227,219 E 32nd St,,3.0,86.0,2019-06-24 19:10:00,113.74125460663313,1,1,prime murray hill three bedroom/two bathroom apt! no fee!,10016-6305,10006,,L,,https://newyork.craigslist.org/mnh/abo/d/new-york-city-prime-murray-hill-three/6919566227.html,100.0,murray hill,40.7443, -73.9781,0,2019,6,0,24,19,3.0,1,0,0,10016
7446,6919548815,990 New York Ave,875.0,1.0,64.0,2019-06-24 19:09:00,0.0,1,1,beautiful large renovated 1 bed on ☻☻  new york ave & beverly road,11203-3807,1595,,R,,https://newyork.craigslist.org/brk/abo/d/brooklyn-beautiful-large-renovated-1/6919548815.html,95.0,lefferts gardens/ prospect parkpostal,40.6491, -73.946479,1,2019,6,0,24,19,1.0,0,0,1,11203
7447,6899958286,1171 Fulton St,,,83.0,2019-06-24 19:09:00,58.508536878840964,1,1,"* luxury studio in clinton hill * gym ,w/d inc ,roof ,a c trains",11216-1809,2299,,L,,https://newyork.craigslist.org/brk/abo/d/brooklyn-luxury-studio-in-clinton-hill/6899958286.html,98.0,clinton hill,40.68125, -73.954854,0,2019,6,0,24,19,0.0,0,0,0,11216
7448,6904742316,1051 Bedford Ave,850.0,2.0,85.0,2019-06-24 19:09:00,0.0,1,1,"*^ by pratt & g train *^ 2br high end newly reno ,h/hw inc",11216-1102,2795,6895564904.0,L,,https://newyork.craigslist.org/brk/abo/d/brooklyn-by-pratt-train-2br-high-end/6904742316.html,96.0,bedstuy / clinton hill,40.687977, -73.954829,1,2019,6,0,24,19,2.0,0,1,0,11216
7449,6910325398,664 Halsey St,700.0,1.0,66.0,2019-06-24 19:09:00,101.12233130975218,1,1,"* stuyvesant heights *massive 1br high end ,laundry & roof",11233-1253,2200,,R,,https://newyork.craigslist.org/brk/abo/d/brooklyn-stuyvesant-heights-massive-1br/6910325398.html,93.0,bedstuy,40.684348, -73.927238,1,2019,6,0,24,19,1.0,0,0,1,11233
7450,6911187694,690 Saint Marks Ave,1050.0,3.0,93.0,2019-06-24 19:09:00,75.80525633338446,1,1,"*^ crown heights ^ 3.5br 2ba top floor ,by the 2345 & ac trains",11216-3605,3095,,R,,https://newyork.craigslist.org/brk/abo/d/brooklyn-crown-heights-35br-2ba-top/6911187694.html,99.0,crown heights,40.675131, -73.950691,1,2019,6,0,24,19,3.0,0,0,1,11216
7451,6919573218,3402 Beverley Rd,,2.0,69.0,2019-06-24 19:08:00,16.414180583461413,1,1,assive 2.5br 2bath corner unit in a luxury laundry in-unit,11203-5014,4695,,R,,https://newyork.craigslist.org/brk/abo/d/brooklyn-assive-25br-2bath-corner-unit/6919573218.html,89.0,williamsburg,40.6451, -73.945,0,2019,6,0,24,19,2.0,0,0,1,11203
7452,6919559708,269 Gates Ave,,3.0,84.0,2019-06-24 19:08:00,0.18336419150349967,1,1,3br *# laundry #@ parking ^^ gym^ rooftop access,11238-2001,3600,,L,,https://newyork.craigslist.org/brk/abo/d/brooklyn-3br-laundry-parking-gym/6919559708.html,96.0,bed stuy ^^ franklin^^,40.68553, -73.95655,0,2019,6,0,24,19,3.0,0,0,0,11238
7453,6919561976,277 Monroe St,,3.0,79.0,2019-06-24 19:08:00,0.0,1,1,spacious bedrooms with large closets and exposed brick details through,11216-1405,2650,,L,,https://newyork.craigslist.org/brk/abo/d/brooklyn-spacious-bedrooms-with-large/6919561976.html,96.0,bed-stuy,40.685846, -73.94731,0,2019,6,0,24,19,3.0,0,0,0,11216
7454,6919633076,56 E Rocks Rd,850.0,2.0,36.0,2019-06-24 19:06:00,60.434372179216005,1,1,two bedroom condo w/ eat-in kitchen and private garage! avail sept 1.,06851-2924,2100,6900980463.0,R,,https://newyork.craigslist.org/fct/abo/d/norwalk-two-bedroom-condo-eat-in/6919633076.html,14.0,norwalk,41.1323, -73.4058,1,2019,6,0,24,19,2.0,0,1,1,06851
7455,6916651252,2673 95th St,,3.0,83.0,2019-06-24 19:06:00,25.86827082971877,1,1,aparment for rent $2500 east elmhurst,11369-1721,2500,6429531190.0,L,,https://newyork.craigslist.org/que/abo/d/east-elmhurst-aparment-for-rent-2500/6916651252.html,94.0,east elmhurst,40.7613, -73.8739,0,2019,6,0,24,19,3.0,0,1,0,11369
7456,6913473731,238 W 69th St,,2.0,86.0,2019-06-24 19:06:00,48.5142329905589,1,1,"uws🔥no fee updated 1br flex 2,students are welcome!,laundry",10023-5106,3099,,L,,https://newyork.craigslist.org/mnh/abo/d/new-york-city-uwsno-fee-updated-1br/6913473731.html,100.0,upper west side,40.7764, -73.9827,0,2019,6,0,24,19,2.0,1,0,0,10023
7457,6919563168,2090 Fulton St,,2.0,67.0,2019-06-24 19:06:00,0.5558367257556743,1,1,2bd ^* huge king size bedroom *^ lots of natural sunlight*^,11233-3218,2100,,R,,https://newyork.craigslist.org/brk/abo/d/brooklyn-2bd-huge-king-size-bedroom/6919563168.html,92.0,bed stuy * fulton,40.678427, -73.913559,0,2019,6,0,24,19,2.0,0,0,1,11233
7458,6919574032,20810 41st Ave,800.0,1.0,57.0,2019-06-24 19:05:00,50.51344333334592,1,1,bayside heart of bayside-just renovated--boxy layout--lirr near by,11361-1927,1875,6547031514.0,R,,https://newyork.craigslist.org/que/abo/d/bayside-bayside-heart-of-bayside-just/6919574032.html,72.0,bayside auburndale flushing,40.762988, -73.777189,1,2019,6,0,24,19,1.0,0,1,1,11361
7459,6919552241,880 Jefferson Ave,1000.0,3.0,69.0,2019-06-24 19:05:00,119.66550240326872,1,1,"*^ bedstuy * large 3br 2ba high end ,shared laundry near j c trains",11221-4205,2745,,R,,https://newyork.craigslist.org/brk/abo/d/brooklyn-bedstuy-large-3br-2ba-high-end/6919552241.html,95.0,bedstuy,40.686415, -73.922324,1,2019,6,0,24,19,3.0,0,0,1,11221
7460,6913497362,49 Patchen Ave,,1.0,72.0,2019-06-24 19:04:00,37.111162767077744,1,1,"bedstuy✨massive 1br,3 windows western exposure,no fee,king size br",11221-2935,1999,,L,,https://newyork.craigslist.org/brk/abo/d/brooklyn-bedstuymassive-1br3-windows/6913497362.html,96.0,,40.6907, -73.9274,0,2019,6,0,24,19,1.0,1,0,0,11221
7461,6919541061,73 Malcolm X Blvd,,1.0,76.0,2019-06-24 19:04:00,0.7346628334824341,1,1,stylish bk apt expo brick finish concrete floors!,11221-2316,1868,,L,,https://newyork.craigslist.org/brk/abo/d/brooklyn-stylish-bk-apt-expo-brick/6919541061.html,96.0,bed stuy / j at kosciusko,40.691495, -73.93076,0,2019,6,0,24,19,1.0,0,0,0,11221
7462,6919587898,1046 Atlantic Ave,900.0,2.0,89.0,2019-06-24 19:03:00,63.34584886924707,1,1,"*  luxury high rise in clinton hill * 2br high end ,w.d inc ,roof deck",11238-3207,3115,6894811526.0,L,,https://newyork.craigslist.org/brk/abo/d/brooklyn-luxury-high-rise-in-clinton/6919587898.html,96.0,clinton hill,40.680003, -73.958845,1,2019,6,0,24,19,2.0,0,1,0,11238
7463,6919578628,399 Utica Ave,750.0,2.0,79.0,2019-06-24 19:03:00,0.03636983099287376,1,1,"completely renovated 2brms near 3,4 trains,buses,shopping, downtown!!",11213-5802,1850,,L,,https://newyork.craigslist.org/brk/abo/d/brooklyn-completely-renovated-2brms/6919578628.html,97.0,"crown heights, brooklyn no fee",40.665234, -73.931455,1,2019,6,0,24,19,2.0,0,0,0,11213
7464,6900792047,14 Linden Pl,684.0,1.0,65.0,2019-06-24 19:02:00,81.22465278646109,1,1,"preferred employer incentives, bbq pavilion and firepits, balconies",06902-2305,2089,,L,,https://newyork.craigslist.org/fct/abo/d/stamford-preferred-employer-incentives/6900792047.html,88.0,,41.0602, -73.5445,1,2019,6,0,24,19,1.0,0,0,0,06902
7465,6919638063,6 Jay St,,1.0,88.0,2019-06-24 20:45:00,0.01927666856189576,1,1,"no fee lower manhattan luxury high rise - gym, parking, balconies",10013-2819,4700,6609225262.0,L,100.0,https://newyork.craigslist.org/mnh/abo/d/new-york-city-no-fee-lower-manhattan/6919638063.html,100.0,tribeca,40.718008, -74.009489,0,2019,6,0,24,20,1.0,1,1,0,10013
7466,6910186331,4408 Kissena Blvd,,2.0,63.0,2019-06-24 20:44:00,50.274584495548325,1,1,"large 2 bedroom in private home close to all transportation , must see",11355-3054,2250,4395325203.0,R,85.0,https://newyork.craigslist.org/que/abo/d/flushing-large-2-bedroom-in-private/6910186331.html,96.0,flushing,40.7536, -73.8226,0,2019,6,0,24,20,2.0,0,1,1,11355
7467,6919635284,941 Broadway,,1.0,81.0,2019-06-24 20:43:00,0.0,1,1,"new building, with laundry, and outdoor space",11206-5918,2149,,L,97.0,https://newyork.craigslist.org/brk/abo/d/brooklyn-new-building-with-laundry-and/6919635284.html,98.0,bushwick,40.696986, -73.935222,0,2019,6,0,24,20,1.0,0,0,0,11206
7468,6919625586,163 Mercer St,,1.0,91.0,2019-06-24 20:42:00,61.65778295304556,0,1,combo uws available now.,10012-3203,1150,,L,100.0,https://newyork.craigslist.org/mnh/abo/d/new-york-city-combo-uws-available-now/6919625586.html,99.0,upper west side,40.7255, -73.9983,0,2019,6,0,24,20,1.0,0,0,0,10012
7469,6919615687,1611 2nd Ave,,1.0,85.0,2019-06-24 20:40:00,48.24813397163074,1,1,studio 1 bath,10028-4101,800,,L,100.0,https://newyork.craigslist.org/mnh/abo/d/new-york-city-studio-1-bath/6919615687.html,100.0,upper east side,40.7763, -73.9529,0,2019,6,0,24,20,1.0,0,0,0,10028
7470,6919696439,151 Rhine Ave,,3.0,58.0,2019-06-24 20:40:00,13.86133350957434,1,1,gorgeous 3 bedroon apt with yard and garage,10304-3388,2250,,L,71.0,https://newyork.craigslist.org/stn/fee/d/staten-island-gorgeous-3-bedroon-apt/6919696439.html,77.0,grasmere,40.6102, -74.0878,0,2019,6,0,24,20,3.0,0,0,0,10304
7471,6919642009,201 Tompkins Ave,,2.0,85.0,2019-06-24 20:40:00,0.5717460946811456,1,1,"gorgeous, modern apt next to subway stop",11216-1041,2500,,L,95.0,https://newyork.craigslist.org/brk/abo/d/brooklyn-gorgeous-modern-apt-next-to/6919642009.html,91.0,bushwick,40.692033, -73.945642,0,2019,6,0,24,20,2.0,0,0,0,11216
7472,6914229173,300 W 14th St,,,91.0,2019-06-24 20:39:00,0.5705178767329391,1,1,✪no fee✪ prime west village gut renovated w/private balcony,10014-5002,3345,,L,100.0,https://newyork.craigslist.org/mnh/abo/d/new-york-city-no-fee-prime-west-village/6914229173.html,100.0,west village,40.739753, -74.002523,0,2019,6,0,24,20,,1,0,0,10014
7473,6914111659,401 W 53rd St,,1.0,89.0,2019-06-24 20:39:00,1.0853434065171903,1,1,spacious and modern in hell's kitchen w/wd & dw,10019-5603,2595,,R,100.0,https://newyork.craigslist.org/mnh/abo/d/new-york-city-spacious-and-modern-in/6914111659.html,99.0,midtown west,40.765364, -73.987576,0,2019,6,0,24,20,1.0,0,0,1,10019
7474,6914147459,73 Avenue A,,3.0,97.0,2019-06-24 20:39:00,0.0,1,1,"✮no fee✮ spacious & modern w/ wd, exposed brix",10009-6532,5454,,L,100.0,https://newyork.craigslist.org/mnh/abo/d/new-york-city-no-fee-spacious-modern-wd/6914147459.html,99.0,east village,40.724863, -73.984403,0,2019,6,0,24,20,3.0,1,0,0,10009
7475,6914254107,498 E 82nd St,,1.0,78.0,2019-06-24 20:39:00,0.0,1,1,✮no fee✮ gorgeous ues duplex w/ huge private patio,10028-5968,3713,,R,100.0,https://newyork.craigslist.org/mnh/abo/d/new-york-city-no-fee-gorgeous-ues/6914254107.html,97.0,upper east side,40.773342, -73.94901,0,2019,6,0,24,20,1.0,1,0,1,10028
7476,6914011277,232 W 10th St,,1.0,91.0,2019-06-24 20:39:00,82.05821397063889,1,1,gorgeous studio in prime west village,10014-2976,2695,,L,100.0,https://newyork.craigslist.org/mnh/abo/d/new-york-city-gorgeous-studio-in-prime/6914011277.html,100.0,west village,40.7339, -74.0054,0,2019,6,0,24,20,1.0,0,0,0,10014
7477,6919623356,4643 159th St,,1.0,68.0,2019-06-24 20:39:00,97.07861173790216,1,1,"3f,1br & balcony, huge lr,heat &hot water inc, 46ave, kissena park",11358-3628,1650,,L,71.0,https://newyork.craigslist.org/que/abo/d/flushing-3f1br-balcony-huge-lrheat-hot/6919623356.html,77.0,"flushing, freshmeadows)",40.752683, -73.807633,0,2019,6,0,24,20,1.0,0,0,0,11358
7478,6919695271,1330 Saint Marks Ave,,3.0,82.0,2019-06-24 20:38:00,53.68368280625117,1,1,spacious 3br in a new house - crown heights,11233-4408,2600,6912316321.0,R,100.0,https://newyork.craigslist.org/brk/nfb/d/brooklyn-spacious-3br-in-new-house/6919695271.html,93.0,brooklyn,40.673751, -73.924612,0,2019,6,0,24,20,3.0,0,1,1,11233
7479,6919627064,1300 Putnam Ave,,3.0,89.0,2019-06-24 20:38:00,0.0,1,1,"spacious 3 bedroom apartment with hardwood floors, high ceilings",11237-6006,2700,,R,100.0,https://newyork.craigslist.org/brk/abo/d/brooklyn-spacious-3-bedroom-apartment/6919627064.html,92.0,bushwick,40.695115, -73.91186,0,2019,6,0,24,20,3.0,0,0,1,11237
7480,6909475076,77 Hancock Pl,,,80.0,2019-06-24 20:38:00,73.27817188322163,1,1,room for rent,10027-4804,1175,5855195840.0,L,100.0,https://newyork.craigslist.org/mnh/abo/d/room-for-rent/6909475076.html,99.0,harlem / morningside,40.8116, -73.955,0,2019,6,0,24,20,,0,1,0,10027
7481,6919653449,194 Willis Ave,,4.0,81.0,2019-06-24 20:37:00,0.0,1,1,new! grand concourse! no fee!,10454-4802,2299,,R,100.0,https://newyork.craigslist.org/brx/abo/d/bronx-new-grand-concourse-no-fee/6919653449.html,96.0,grand concourse,40.807809, -73.923837,0,2019,6,0,24,20,4.0,1,0,1,10454
7482,6914060935,333 Saint Nicholas Ave,,3.0,84.0,2019-06-24 20:37:00,63.73775557661925,1,1,ridgewood -- super unique 2 br - close to trains - no fee!,11385-2739,2347,6885463260.0,L,99.0,https://newyork.craigslist.org/brk/abo/d/brooklyn-ridgewood-super-unique-2-br/6914060935.html,96.0,ridgewood,40.700764, -73.910179,0,2019,6,0,24,20,3.0,1,1,0,11385
7483,6919624838,25 Vanderbilt Ave,750.0,2.0,87.0,2019-06-24 20:37:00,91.35952410653805,1,1,2 bed 1 bath for $2800 great location + back yard,11205-1113,2800,,L,100.0,https://newyork.craigslist.org/brk/abo/d/brooklyn-2-bed-1-bath-for-2800-great/6919624838.html,96.0,navy yard,40.697055, -73.970432,1,2019,6,0,24,20,2.0,0,0,0,11205
7484,6919674860,98 Watson Ave,,3.0,33.0,2019-06-24 20:33:00,0.0,1,1,2 floor apartment for rent,10562-5114,2800,6916068863.0,L,,https://newyork.craigslist.org/wch/abo/d/ossining-2-floor-apartment-for-rent/6919674860.html,70.0,ossining,41.162255, -73.852697,0,2019,6,0,24,20,3.0,0,1,0,10562
7485,6919645988,252 Sullivan Pl,,3.0,84.0,2019-06-24 20:33:00,112.98440335207779,1,1,large windows with great light exposure and much more must see,11225-2905,3349,,R,100.0,https://newyork.craigslist.org/brk/abo/d/brooklyn-large-windows-with-great-light/6919645988.html,96.0,crown heights,40.664576, -73.952769,0,2019,6,0,24,20,3.0,0,0,1,11225
