,id,address,area,bedrooms,bike_score,transit_score,walk_score,datetime,distance_to_nearest_intersection,has_image,has_map,name,price,side_of_street,url,longitude,latitude,includes_area,advertises_no_fee,is_repost,postal_code,neighborhood,borough
27,21106,296 S 4th St,,2.0,91.0,100.0,99.0,2019-06-21 15:32:00+00:00,42.5434,True,True,No-fee 2 bedroom in the heart of Williamsburg,3000,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-no-fee-2-bedroom-in-the-heart/6910767308.html,40.7095,-73.9563,True,False,True,11211,Greenpoint,Brooklyn
28,21107,521 Nostrand Ave,,2.0,81.0,100.0,98.0,2019-06-21 15:32:00+00:00,26.3234,True,True,"BEDSTUY🔥PRIME BEDSTUY!GORGEOUS 2BR PENTHOUSE APT,ROOFTOP,LAUNDRY,C/A",2699,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-bedstuyprime-bedstuygorgeous/6917263027.html,40.6794,-73.9496,True,False,True,11216,Central Brooklyn,Brooklyn
29,21108,29 Thornton St,,3.0,79.0,100.0,98.0,2019-06-21 15:32:00+00:00,63.0137,True,True,"WILLIAMSBURG 🗝 NO FEE! 3BR 2BA APT IN-UNIT W/D, ROOFDECK G/M/J/TRAINS",4250,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-williamsburg-no-fee-3br-2ba/6917278159.html,40.7012,-73.9436,True,True,True,11206,Bushwick and Williamsburg,Brooklyn
30,21109,150 Manhattan Ave,,4.0,91.0,100.0,97.0,2019-06-21 15:32:00+00:00,0.0000,True,True,Each bedroom downstairs has a full bathroom,4750,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-each-bedroom-downstairs-has/6911240449.html,40.7079,-73.9450,True,False,True,11206,Bushwick and Williamsburg,Brooklyn
31,21110,27 Ford St,,2.0,82.0,100.0,97.0,2019-06-21 15:31:00+00:00,15.8213,True,True,"Spacious, Open Layout, Modern Fixtures, Gym, Elevator, Rooftops, Pets",2950,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-spacious-open-layout-modern/6917268448.html,40.6653,-73.9293,True,False,True,11213,Central Brooklyn,Brooklyn
32,21112,982 Glenmore Ave,1000.0,3.0,71.0,100.0,93.0,2019-06-21 15:31:00+00:00,17.2032,True,True,3 bedroom/1 bath apartment for rent,2300,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-3-bedroom-1-bath-apartment-for/6917344130.html,40.6762,-73.8736,True,False,True,11208,East New York and New Lots,Brooklyn
33,21114,2199 Bergen St,850.0,1.0,82.0,100.0,93.0,2019-06-21 15:30:00+00:00,0.0000,True,True,Perfect 1 bed!Near Subway/laundry!Amazing Offer!MUST SEE!,1750,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-perfect-1-bednear-subway/6917231128.html,40.6738,-73.9075,True,False,True,11233,Central Brooklyn,Brooklyn
34,21118,209 Washington Ave,,1.0,92.0,100.0,98.0,2019-06-21 15:29:00+00:00,70.7435,True,True,**HOT DEAL**BRAND NEW APARTMENT**BEST LOCATION**GREAT PRICE**NO FEES**,1995,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-hot-dealbrand-new/6917263812.html,40.6924,-73.9666,True,True,True,11205,Northwest Brooklyn,Brooklyn
35,21121,332 Irving Ave,,3.0,87.0,100.0,96.0,2019-06-21 15:28:00+00:00,1.0490,True,True,Modern 2.5 bedroom in nice Bushwick elevator building_no fee!,2795,R,https://newyork.craigslist.org/brk/nfb/d/brooklyn-modern-25-bedroom-in-nice/6917345641.html,40.6984,-73.9133,True,True,True,11237,Bushwick and Williamsburg,Brooklyn
36,21122,72 Patchen Ave,,3.0,68.0,91.0,95.0,2019-06-21 15:28:00+00:00,0.1304,True,True,Very spacious bedrooms each with windows,2800,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-very-spacious-bedrooms-each/6917225516.html,40.6896,-73.9274,True,False,True,11221,Bushwick and Williamsburg,Brooklyn
37,21123,27 Ford St,650.0,2.0,82.0,100.0,97.0,2019-06-21 15:53:00+00:00,15.8213,True,True,"Beautiful Light, Modern, Pet Friendly, Gym, Elevator, Rooftops",2700,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-beautiful-light-modern-pet/6917263594.html,40.6653,-73.9293,True,False,True,11213,Central Brooklyn,Brooklyn
38,21126,295 Rodney St,,2.0,91.0,100.0,98.0,2019-06-21 15:52:00+00:00,42.3194,True,True,Williamsburg -- Fantastic 2 BR - Close To Trains - NO FEE!,2850,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-williamsburg-fantastic-2-br/6914982933.html,40.7089,-73.9563,True,True,True,11211,Greenpoint,Brooklyn
39,21128,503 Greenwood Ave,,3.0,89.0,97.0,90.0,2019-06-21 15:51:00+00:00,1.4848,True,True,Sun drenched 3 bedroom in charming Windsor Terrace w/spacious layout!,3095,L,https://newyork.craigslist.org/brk/fee/d/brooklyn-sun-drenched-3-bedroom-in/6917366935.html,40.6514,-73.9758,True,False,True,11218,Borough Park,Brooklyn
40,21129,1505 Jefferson Ave,,2.0,82.0,100.0,94.0,2019-06-21 15:51:00+00:00,3.6392,True,True,Bushwick 2BR for 7/1 - Lots of Outdoor Space,3099,L,https://newyork.craigslist.org/brk/abo/d/ridgewood-bushwick-2br-for-lots-of/6917264276.html,40.6969,-73.9077,True,False,True,11237,Bushwick and Williamsburg,Brooklyn
41,21130,641 Bushwick Ave,,2.0,83.0,97.0,98.0,2019-06-21 15:51:00+00:00,0.0000,True,True,"Beautiful two bedroom, 1.5 bathroom apartment",2500,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-beautiful-two-bedroom-15/6917276012.html,40.6979,-73.9332,True,False,True,11221,Bushwick and Williamsburg,Brooklyn
42,21131,521 Nostrand Ave,,1.0,81.0,100.0,98.0,2019-06-21 15:51:00+00:00,26.3234,True,True,"BEDSTUY🌱NO FEE!! :) 1 BR CENTRAL A/C, DISHWASHER & PARKING A/C TRAIN",2550,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-bedstuyno-fee-1-br-central-c/6907720784.html,40.6794,-73.9496,True,True,True,11216,Central Brooklyn,Brooklyn
43,21132,151 Franklin Ave,,3.0,91.0,89.0,93.0,2019-06-21 15:50:00+00:00,0.8324,True,True,Sweet 3 bed 2 bath in Prime Clinton Hill,3499,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-sweet-3-bed-2-bath-in-prime/6917266509.html,40.6944,-73.9580,True,False,True,11205,Northwest Brooklyn,Brooklyn
44,21133,88 Rogers Ave,,4.0,91.0,100.0,98.0,2019-06-21 15:50:00+00:00,1.7306,True,True,MASSIVE DUPLEX _2 FULL BATHS_LIVE - WORK & EXTRA SPACE_NO FEE,4200,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-massive-duplex-2-full/6917260855.html,40.6736,-73.9529,True,True,True,11216,Central Brooklyn,Brooklyn
45,21134,1950 Ralph Ave,,1.0,66.0,100.0,91.0,2019-06-21 15:50:00+00:00,30.6095,True,True,CROWN HEIGHTS👸NO FEE! 1BR APT IN ELEVATOR  BLDG~GYM&LAUNDRY A/C TRAIN,2350,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-crown-heightsno-fee-1br-apt-in/6907959649.html,40.6784,-73.9211,True,True,True,11233,Central Brooklyn,Brooklyn
46,21135,383 Kosciuszko St,,2.0,81.0,97.0,93.0,2019-06-21 15:49:00+00:00,48.3134,True,True,"High Ceilings, Lux, Elevator, Perfect for Roommates, Full Amenities",2795,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-high-ceilings-lux-elevator/6917274293.html,40.6921,-73.9394,True,False,True,11221,Bushwick and Williamsburg,Brooklyn
47,21137,298 Jefferson St,,1.0,89.0,99.0,98.0,2019-06-21 15:49:00+00:00,0.0000,False,True,ORIGINAL DETAILS___EXTRA LIVE IN SPACE___ROOFTOP ACCESS___NO FEE,2100,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-original-detailsextra-live-in/6917296844.html,40.7022,-73.9283,True,True,True,11206,Bushwick and Williamsburg,Brooklyn
48,21138,296 S 4th St,,2.0,91.0,100.0,99.0,2019-06-21 15:49:00+00:00,42.5434,True,True,No Fee!- Luxurious 2BR!- Williamsburg Proper! - By the L/J/M trains!,3195,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-no-fee-luxurious-2br/6917303533.html,40.7095,-73.9563,True,True,True,11211,Greenpoint,Brooklyn
49,21139,2200 Foster Ave,,3.0,81.0,100.0,93.0,2019-06-21 15:49:00+00:00,0.2025,True,True,Newly Renovated Kitchen with Stainless Steel Appliances,2450,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-newly-renovated-kitchen-with/6917260533.html,40.6372,-73.9566,True,False,True,11210,Flatbush,Brooklyn
