,id,address,area,bedrooms,bikeScore,transitScore,walkScore,datetime,distanceToNearestIntersection,hasImage,hasMap,name,price,sideOfStreet,url,longitude,latitude,includesArea,advertisesNoFee,isRepost,postalCode,neighborhood
693,72117,34 Stockholm St,,4.0,85.0,,96.0,2019-06-27 11:57:00+00:00,1.1713,True,True,SUPER DOPE----4BED ----2BATH  BEAUTIFUL SUNNY? DON'T MISS IT!---NO F,3300,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-super-dope-4bed-2bath/6918478182.html,-73.9265,40.6957,False,False,False,11221,Sunset Park
694,72146,919 Gates Ave,,2.0,69.0,,94.0,2019-06-27 13:29:00+00:00,144.4848,True,True,Close to everything you need. Great size bedroom apartment,2500,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-close-to-everything-you-need/6921423334.html,-73.9289,40.6887,False,False,False,11221,Sunset Park
695,72152,209 Stuyvesant Ave,,1.0,67.0,,90.0,2019-06-27 13:24:00+00:00,0.7858,True,True,Open House *Huge Space*Private Roof Deck*Washer Dryer*Quality,2350,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-open-house-huge-spaceprivate/6917790359.html,-73.9330,40.6875,False,False,True,11221,Sunset Park
696,72153,935 Lafayette Ave,,,76.0,,94.0,2019-06-27 13:21:00+00:00,133.6684,True,True,*^2 BR APT + 2 Huge Balconies! Must See!! Stuyvesant Heights*,2500,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-2-br-apt-2-huge-balconies-must/6913237292.html,-73.9350,40.6919,False,False,False,11221,Sunset Park
697,72159,617 Kosciuszko St,,6.0,80.0,,97.0,2019-06-27 13:21:00+00:00,245.3294,True,True,*^6 Bedroom 3 Bath Massive Duplex In Bedstuy*^,4500,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-6-bedroom-3-bath-massive/6917075143.html,-73.9289,40.6932,False,False,False,11221,Sunset Park
698,72160,809 Lexington Ave,,0.0,72.0,,95.0,2019-06-27 13:21:00+00:00,105.2428,True,True,^*Massive Duplex 1 BR / Studio APT in Bedstuy*^,1950,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-massive-duplex-1-br-studio-apt/6917083673.html,-73.9285,40.6903,False,False,False,11221,Sunset Park
699,72165,985 Madison St,,3.0,79.0,,94.0,2019-06-27 13:20:00+00:00,62.8107,True,True,*^3 BR Super Big APT in Bushwick - Must See*!!,3100,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-3-br-super-big-apt-in-bushwick/6913816278.html,-73.9188,40.6893,False,False,False,11221,Sunset Park
700,72166,617 Kosciuszko St,,3.0,80.0,,97.0,2019-06-27 13:20:00+00:00,245.3294,True,True,*^Massive 3 BR 1.5 Bath Duplex + W&D In Bedstuy**,4500,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-massive-3-br-15-bath-duplex-wd/6911126264.html,-73.9289,40.6932,False,False,False,11221,Sunset Park
701,72168,819 Lexington Ave,,0.0,72.0,,96.0,2019-06-27 13:20:00+00:00,52.0330,True,True,Luxury 1 BR / Studio Duplex! Don't Miss!* Bedstuy,1950,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-luxury-1-br-studio-duplex-dont/6913359801.html,-73.9280,40.6904,False,False,False,11221,Sunset Park
702,72172,1031 Madison St,,3.0,82.0,,92.0,2019-06-27 13:19:00+00:00,99.1789,True,True,*^3 BR New APT + Private Backyard In Bushwick*^,3000,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-3-br-new-apt-private-backyard/6901693194.html,-73.9179,40.6904,False,False,False,11221,Sunset Park
703,72173,795 Lexington Ave,,1.0,72.0,,95.0,2019-06-27 13:19:00+00:00,151.5710,True,True,*^ 1 BR LUXURY PENTHOUSE *^ BUSHWICK,2500,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-1-br-luxury-penthouse-bushwick/6901678683.html,-73.9290,40.6902,False,False,False,11221,Sunset Park
704,72174,943 Lafayette Ave,,2.0,76.0,,94.0,2019-06-27 13:19:00+00:00,90.4369,True,True,**2BR APT + 2 HUGE PRIVATE BALCONIES! MUST SEE!*,2500,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-2br-apt-2-huge-private/6901702231.html,-73.9347,40.6918,False,False,False,11221,Sunset Park
705,72361,40 Suydam St,,2.0,84.0,,97.0,2019-06-27 16:41:00+00:00,48.3466,True,True,Gorgeous roof deck and 2 floors with laundry rooms- 3min walk to the J,2395,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-gorgeous-roof-deck-and-2/6921523418.html,-73.9314,40.6963,False,False,False,11221,Sunset Park
706,72386,128 Stuyvesant Ave,,3.0,72.0,,93.0,2019-06-27 16:25:00+00:00,0.0000,True,True,Beautiful bathroom with custom tile and storage,2800,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-beautiful-bathroom-with-custom/6918426089.html,-73.9337,40.6912,False,False,False,11221,Sunset Park
707,72392,1210 Myrtle Ave,,3.0,87.0,,97.0,2019-06-27 16:22:00+00:00,69.2775,True,True,Newly renovated 3 bedroom/ 1 full bathroom Bushwick apartment,2900,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-newly-renovated-3-bedroom-1/6916059513.html,-73.9300,40.6973,False,False,False,11221,Sunset Park
708,72407,32 Patchen Ave,,2.0,72.0,,96.0,2019-06-27 16:19:00+00:00,0.0218,True,True,AMAZING DEAL__NEWLY RENOVATED_2 FULL BATHS__LAUNDRY__ROOF DECK__NO FEE,2750,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-amazing-dealnewly-renovated2/6917218925.html,-73.9277,40.6911,False,True,False,11221,Sunset Park
709,72411,1200 Dekalb Ave,,1.0,84.0,,96.0,2019-06-27 17:41:00+00:00,0.7178,True,True,Extra Large 1 Bedroom in Great Amenity Building! ~Bushwick,2599,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-extra-large-1-bedroom-in-great/6921610228.html,-73.9283,40.6951,False,False,True,11221,Sunset Park
710,72422,17 Howard Ave,,3.0,70.0,,94.0,2019-06-27 17:37:00+00:00,0.0000,True,True,"Lovely 3 bed, 1 bath BED STUY",2599,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-lovely-3-bed-1-bath-bed-stuy/6921579465.html,-73.9210,40.6881,False,False,False,11221,Sunset Park
711,72452,961 Hancock St,,0.0,73.0,,95.0,2019-06-27 17:21:00+00:00,0.0000,True,True,EXPOSED BRICK!___HUGE STUDIO__LAUNDRY IN BUILDING___ROOF DECK___NO FEE,2400,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-exposed-brickhuge/6919300020.html,-73.9168,40.6865,False,True,False,11221,Sunset Park
712,72461,992 Gates Ave,,2.0,74.0,,95.0,2019-06-27 17:15:00+00:00,25.4913,True,True,Great rooftop view off of Gates Ave J/Z. complete with great amenities,2275,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-great-rooftop-view-off-of/6921556500.html,-73.9237,40.6893,False,False,False,11221,Sunset Park
713,72463,372 Kosciuszko St,,1.0,81.0,,93.0,2019-06-27 17:15:00+00:00,0.0000,True,True,"*BedStuy* 1Br Brownstone, Laundry, S.S Appliances J,Z,A,C Trains",2100,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-bedstuy-1br-brownstone-laundry/6915976910.html,-73.9398,40.6919,False,False,False,11221,Sunset Park
714,72485,458 Pulaski St,,3.0,82.0,,97.0,2019-06-27 18:43:00+00:00,187.0951,True,True,modern/classic finishings throughout. Central A/C + High Ceilings,2800,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-modern-classic-finishings/6921671449.html,-73.9325,40.6943,False,False,False,11221,Sunset Park
715,72491,49 Patchen Ave,,2.0,72.0,,96.0,2019-06-27 18:42:00+00:00,37.1112,True,True,Rare 2BR in Bedford-Stuyvesant,2299,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-rare-2br-in-bedford-stuyvesant/6921660982.html,-73.9274,40.6907,False,False,False,11221,Sunset Park
716,72520,49 Patchen Ave,,1.0,72.0,,96.0,2019-06-27 18:31:00+00:00,37.1112,True,True,See and Sign! 2 Queen size Rm(s) in Modern Bedstuy Apt / J A C / No FE,849,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-see-and-sign-2-queen-size-rms/6912844302.html,-73.9274,40.6907,False,False,False,11221,Sunset Park
717,72521,49 Patchen Ave,,1.0,72.0,,96.0,2019-06-27 18:31:00+00:00,37.1112,True,True,See today and sign tomorrow Rm avail in Bushwick Apt / J Z L M/ No FEE,849,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-see-today-and-sign-tomorrow-rm/6910658899.html,-73.9274,40.6907,False,True,True,11221,Sunset Park
718,72522,49 Patchen Ave,,1.0,72.0,,96.0,2019-06-27 18:31:00+00:00,37.1112,True,True,Final Room Avail in Modern Bedstuy Apt / ASAP / J A C / No FEE,849,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-final-room-avail-in-modern/6916437740.html,-73.9274,40.6907,False,True,True,11221,Sunset Park
719,72523,663 Quincy St,,1.0,69.0,,91.0,2019-06-27 18:30:00+00:00,76.3168,True,True,Massive living area downstairs with extra 1/2 bath.,2350,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-massive-living-area-downstairs/6921657868.html,-73.9326,40.6890,False,False,False,11221,Sunset Park
720,72530,879 Jefferson Ave,900.0,1.0,69.0,,95.0,2019-06-27 18:27:00+00:00,0.2290,True,True,NO FEE! GREAT LOCATION 1 BEDROOM,1750,L,https://newyork.craigslist.org/brk/nfb/d/brooklyn-no-fee-great-location-1-bedroom/6921725236.html,-73.9234,40.6863,True,True,True,11221,Sunset Park
721,72536,1375 Dekalb Ave,,2.0,95.0,,99.0,2019-06-27 18:23:00+00:00,67.5368,True,True,"You Get All Here Laundry, Rooftop, Huge Rooms, Celing Fans and more",2444,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-you-get-all-here-laundry/6921623601.html,-73.9243,40.6992,False,False,False,11221,Sunset Park
722,72541,958 Lafayette Ave,,3.0,75.0,,94.0,2019-06-27 18:21:00+00:00,10.7823,True,True,"a nice sunny living room, modern kitchen with stainless steel applianc",2900,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-nice-sunny-living-room-modern/6921646459.html,-73.9339,40.6919,False,False,False,11221,Sunset Park
723,72567,416 Jefferson Ave,,,75.0,,95.0,2019-06-27 19:43:00+00:00,0.0000,True,True,GORGEOUS Bedstuy brownstone!! Well kept! laundry in the basement!,1750,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-gorgeous-bedstuy-brownstone/6914894838.html,-73.9412,40.6843,False,False,False,11221,Sunset Park
724,72568,498 Van Buren St,,1.0,76.0,,95.0,2019-06-27 19:43:00+00:00,60.4152,True,True,A Beautiful NEW RENOVATION APART,2100,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-beautiful-new-renovation-apart/6921718396.html,-73.9284,40.6917,False,False,False,11221,Sunset Park
725,72573,879 Jefferson Ave,,3.0,69.0,,95.0,2019-06-27 19:42:00+00:00,0.2290,True,True,"*Brownstone - 3br 2bath - D.washer - By J,M,Z trains - No fee",2745,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-brownstone-3br-2bath-dwasher/6921737552.html,-73.9234,40.6863,False,True,False,11221,Sunset Park
726,72577,1333 Putnam Ave,,3.0,90.0,,93.0,2019-06-27 19:39:00+00:00,0.1574,True,True,STUNNING 3 BR WITH PRIVATE YARD* BUSHWICK* NO BROKER FEE,2645,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-stunning-3-br-with-private/6919546561.html,-73.9133,40.6936,False,False,False,11221,Sunset Park
727,72578,473 Madison St,,3.0,71.0,,93.0,2019-06-27 19:39:00+00:00,0.9610,True,True,BEAUTIFUL MODERN 3 BR WITH 2 BATH* BEDSTUY* WILL GO FAST!,2795,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-beautiful-modern-3-br-with-2/6919543926.html,-73.9387,40.6861,False,False,False,11221,Sunset Park
728,72586,879 Jefferson Ave,,1.0,69.0,,95.0,2019-06-27 19:36:00+00:00,0.2290,True,True,"*Bedstuy - spacious 1br apt - Laundry room - By J,M,Z  - No fee",2180,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-bedstuy-spacious-1br-apt/6921756473.html,-73.9234,40.6863,False,True,False,11221,Sunset Park
729,72590,199 Harman St,,3.0,92.0,,98.0,2019-06-27 19:34:00+00:00,0.0000,True,True,SPACE & SUN & CONVENIENCE -- THIS UNIT HAS IT ALL [no fee],2800,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-space-sun-convenience-this/6921728353.html,-73.9208,40.6979,False,True,False,11221,Sunset Park
730,72591,792 Jefferson Ave,,1.0,68.0,,93.0,2019-06-27 19:34:00+00:00,134.6904,True,True,An Amazing Location-1 Bedroom-Dishwasher-Roof Top City View-Laundry-J,2184,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-an-amazing-location-1-bedroom/6921703175.html,-73.9254,40.6859,False,False,False,11221,Sunset Park
731,72595,617 Kosciuszko St,,6.0,80.0,,97.0,2019-06-27 19:33:00+00:00,245.3294,True,True,Massive duplex with a backyard and a driveway! SIX  huge bedrooms,4900,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-massive-duplex-with-backyard/6921684780.html,-73.9289,40.6932,False,False,False,11221,Sunset Park
732,72596,879 Jefferson Ave,,3.0,69.0,,95.0,2019-06-27 19:31:00+00:00,0.2290,True,True,"Great 3br 2bath apt - Brownstone - By J,M,Z trains - No fee",2750,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-great-3br-2bath-apt-brownstone/6921739989.html,-73.9234,40.6863,False,True,False,11221,Sunset Park
733,72603,879 Jefferson Ave,,1.0,69.0,,95.0,2019-06-27 19:30:00+00:00,0.2290,True,True,Great 1br apt - laundry room - rooftop - By J train - *Bedstuy,2184,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-great-1br-apt-laundry-room/6921760476.html,-73.9234,40.6863,False,False,False,11221,Sunset Park
734,72604,879 Jefferson Ave,,2.0,69.0,,95.0,2019-06-27 19:29:00+00:00,0.2290,True,True,Newly renovated 2 BR and 2 Bath apartment amazing deal!!,2750,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-newly-renovated-2-br-and-2/6921692181.html,-73.9234,40.6863,False,False,False,11221,Sunset Park
735,72612,49 Patchen Ave,,2.0,72.0,,96.0,2019-06-27 19:24:00+00:00,37.1112,True,True,BRAND NEW - Sunny Renovated 2BR Apartment in Bushwick,2495,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-brand-new-sunny-renovated-2br/6921698120.html,-73.9274,40.6907,False,False,False,11221,Sunset Park
736,72621,825 Gates Ave,1300.0,2.0,70.0,,92.0,2019-06-27 19:19:00+00:00,50.7581,True,True,"*^ Stuyvesant Heights * Amazing 2Br 1.5Ba Dplx Private Yard ,Laundry",2845,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-stuyvesant-heights-amazing-2br/6921694448.html,-73.9335,40.6883,True,False,False,11221,Sunset Park
737,72625,814 Jefferson Ave,1000.0,3.0,68.0,,94.0,2019-06-27 19:18:00+00:00,153.7311,True,True,"*^ In Bedstuy ,By J c trains * 3Br 2Ba High end ,No fee",2745,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-in-bedstuy-by-c-trains-3br-2ba/6921688843.html,-73.9248,40.6862,True,True,False,11221,Sunset Park
738,72630,49 Patchen Ave,,3.0,72.0,,96.0,2019-06-27 19:17:00+00:00,37.1112,True,True,"ONE OF KIND 3 BR APARTMENT A IN GREAT LOCATION, NO FEE!",2596,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-one-of-kind-3-br-apartment-in/6915793614.html,-73.9274,40.6907,False,True,False,11221,Sunset Park
739,72639,565 Knickerbocker Ave,,2.0,90.0,,94.0,2019-06-27 19:14:00+00:00,0.0000,True,True,Amazing 2 Bed in Great Neighborhood! No fee!,2300,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-amazing-2-bed-in-great/6921680908.html,-73.9149,40.6968,False,True,False,11221,Sunset Park
740,72640,49 Patchen Ave,1499.0,4.0,72.0,,96.0,2019-06-27 19:14:00+00:00,37.1112,True,True,* 4 Bed Duplex with Washer Dryer in Unit! *,3999,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-4-bed-duplex-with-washer-dryer/6905349098.html,-73.9274,40.6907,True,False,False,11221,Sunset Park
741,72657,1065 Madison St,,3.0,81.0,,90.0,2019-06-27 20:41:00+00:00,0.0782,True,True,****Huge 3 BR Bright And Spacious Steps to L and J/Z Trains****,2699,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-huge-3-br-bright-and-spacious/6921765312.html,-73.9170,40.6911,False,False,False,11221,Sunset Park
742,72662,49 Patchen Ave,,3.0,72.0,,96.0,2019-06-27 20:38:00+00:00,37.1112,True,True,Huge Basement downstairs + private backyard! High Ceilings,3562,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-huge-basement-downstairs/6921742987.html,-73.9274,40.6907,False,False,False,11221,Sunset Park
743,72664,Stuyvesant Ave,,2.0,72.0,,93.0,2019-06-27 20:38:00+00:00,0.0217,True,True,RAD ROOFDECK___NEW RENOVATIONS____LAUNDRY___$1100/EACH____NO FEE,2200,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-rad-roofdecknew/6921746643.html,-73.9335,40.6904,False,True,False,11221,Sunset Park
744,72666,822 Monroe St,,3.0,74.0,,95.0,2019-06-27 20:37:00+00:00,67.2548,True,True,★Spacious 3 bed apartment one block to Gatez JZ express train.,2645,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-spacious-3-bed-apartment-one/6916195022.html,-73.9232,40.6886,False,False,False,11221,Sunset Park
745,72673,284 Woodbine St,,2.0,88.0,,94.0,2019-06-27 20:35:00+00:00,0.0000,True,True,Shared room and laundry room in this bushwick 2 bedroom,2499,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-shared-room-and-laundry-room/6921831569.html,-73.9134,40.6960,False,False,False,11221,Sunset Park
746,72676,49 Patchen Ave,,3.0,72.0,,96.0,2019-06-27 20:33:00+00:00,37.1112,True,True,Spacious w/ Laundry in unit 3br2b - No Fee ACJ Trains,2899,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-spacious-laundry-in-unit-3br2b/6921794889.html,-73.9274,40.6907,False,True,False,11221,Sunset Park
747,72683,49 Patchen Ave,,3.0,72.0,,96.0,2019-06-27 20:31:00+00:00,37.1112,True,True,NEW RENOVATED 3BR _____1.5BATH ----LAUNDRY---WASHER & DRYER INSTALLED-,3300,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-new-renovated-3br-15bath/6917792469.html,-73.9274,40.6907,False,False,False,11221,Sunset Park
748,72684,1228 Jefferson Ave,,4.0,88.0,,90.0,2019-06-27 20:31:00+00:00,0.0008,True,True,SUPER BIG HUGE___4BED___ MUST SEE !NO FEE!! LAUNDRY )))OUTDOOR SPACE,3300,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-super-big-huge4bed-must-see-no/6917792448.html,-73.9133,40.6913,False,True,False,11221,Sunset Park
749,72708,601 Lafayette Ave,,3.0,84.0,,90.0,2019-06-27 20:20:00+00:00,0.8974,True,True,3 sunny queen sized bedrooms with closets and a stunning marble bathro,3000,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-3-sunny-queen-sized-bedrooms/6921736859.html,-73.9453,40.6906,False,False,False,11221,Sunset Park
750,72709,743 Monroe St,,2.0,68.0,,93.0,2019-06-27 20:16:00+00:00,0.5659,True,True,*Bedstuy Modern 2br apt - laundry room - Rooftop - Central A\C - J,2395,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-bedstuy-modern-2br-apt-laundry/6921764988.html,-73.9271,40.6882,False,False,False,11221,Sunset Park
751,72731,704 Bushwick Ave,,2.0,83.0,,97.0,2019-06-27 20:04:00+00:00,0.0000,True,True,Stunning 2 bed + laundry+Rooftop+ JMZ access!,2395,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-stunning-2-bed-laundryrooftop/6921711421.html,-73.9311,40.6967,False,False,False,11221,Sunset Park
752,72746,49 Patchen Ave,,2.0,72.0,,96.0,2019-06-27 21:44:00+00:00,37.1112,True,True,* Gorgeous 2 bed w laundry room and outdoor space! *,2383,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-gorgeous-2-bed-laundry-room/6914647769.html,-73.9274,40.6907,False,False,False,11221,Sunset Park
753,72748,49 Patchen Ave,,3.0,72.0,,96.0,2019-06-27 21:43:00+00:00,37.1112,True,True,-- Large 3 Bed 2 Bath with Exposed Brick --,2799,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-large-3-bed-2-bath-with/6914657148.html,-73.9274,40.6907,False,False,False,11221,Sunset Park
754,72759,641 Bushwick Ave,,2.0,83.0,,98.0,2019-06-27 21:37:00+00:00,0.0000,True,True,Awesome building in Bushwick,2500,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-awesome-building-in-bushwick/6921792257.html,-73.9332,40.6979,False,False,False,11221,Sunset Park
755,72771,695 Bushwick Ave,,1.0,83.0,,97.0,2019-06-27 21:28:00+00:00,27.7724,True,True,1 BEDROOMS APT- Luxury Building-LAUNDRY-ROOF TOP-J-M-Z TRAIN,2095,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-1-bedrooms-apt-luxury-building/6921829868.html,-73.9311,40.6969,False,False,False,11221,Sunset Park
756,72774,473 Madison St,,3.0,71.0,,93.0,2019-06-27 21:27:00+00:00,0.9610,True,True,"Newly renovated huge 3 Bedroom& 2 full bath apartment,",2800,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-newly-renovated-huge-3-bedroom/6921818728.html,-73.9387,40.6861,False,False,False,11221,Sunset Park
757,72790,49 Patchen Ave,,3.0,72.0,,96.0,2019-06-27 21:20:00+00:00,37.1112,True,True,~Gorgeous 3 Bed 2 Bath w Exposed Brick~,2795,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-gorgeous-3-bed-2-bath-exposed/6921806465.html,-73.9274,40.6907,False,False,False,11221,Sunset Park
758,72793,137 Central Ave,,3.0,91.0,,98.0,2019-06-27 21:20:00+00:00,0.0000,True,True,◣SUPER GREAT APART. 3 BED - 3 BATH ◣PRIVATE YARD! _◣_PET FRIENDLY  __,3599,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-super-great-apart-3-bed-3-bath/6917825697.html,-73.9278,40.6996,False,False,False,11221,Sunset Park
759,72820,1391 Dekalb Ave,,2.0,95.0,,99.0,2019-06-27 22:38:00+00:00,0.0000,True,True,Recently renovated apartment a block to the L train,2800,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-recently-renovated-apartment/6921860036.html,-73.9238,40.6996,False,False,False,11221,Sunset Park
760,72829,1063 Greene Ave,,,78.0,,96.0,2019-06-27 22:28:00+00:00,0.0000,True,True,SPACIOUS 2BR DUPLEX - No Fee!,2600,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-spacious-2br-duplex-no-fee/6921845964.html,-73.9249,40.6922,False,True,True,11221,Sunset Park
761,72845,170 Grove St,,2.0,90.0,,96.0,2019-06-27 22:15:00+00:00,1.0278,True,True,modern finishes make this place feel extra homey,3500,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-modern-finishes-make-this/6921822274.html,-73.9178,40.6962,False,False,False,11221,Sunset Park
762,72846,142 Cornelia St,,4.0,85.0,,91.0,2019-06-27 22:15:00+00:00,111.4606,True,True,"Steps to the J Train, bars, restaurants, cafes, grocery stores, art,",3199,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-steps-to-the-train-bars/6921848915.html,-73.9148,40.6910,False,False,False,11221,Sunset Park
763,72855,926 Willoughby Ave,,2.0,84.0,,97.0,2019-06-27 22:11:00+00:00,0.5811,True,True,HUGE 2 bedroom on Bushwick ave!!!,2500,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-huge-2-bedroom-on-bushwick-ave/6921845966.html,-73.9318,40.6971,False,False,False,11221,Sunset Park
764,72858,543 Knickerbocker Ave,,,89.0,,96.0,2019-06-27 22:09:00+00:00,0.0000,True,True,AMAZING BUSHWICK 2B - NO FEE!,2450,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-amazing-bushwick-2b-no-fee/6921843608.html,-73.9156,40.6973,False,True,False,11221,Sunset Park
765,72870,1008 Madison St,,3.0,79.0,,94.0,2019-06-27 21:56:00+00:00,0.8627,True,True,SPACIOUS 3 Bedroom in Bushwick W/ Private Backyard!,3099,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-spacious-3-bedroom-in-bushwick/6921813274.html,-73.9184,40.6896,False,False,False,11221,Sunset Park
766,72876,55 Starr St,,1.0,92.0,,98.0,2019-06-27 23:39:00+00:00,0.0000,True,True,Brand new building in prime Bushwick,2999,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-brand-new-building-in-prime/6920300871.html,-73.9268,40.7013,False,False,False,11221,Sunset Park
767,72879,55 Starr St,,5.0,92.0,,98.0,2019-06-27 23:39:00+00:00,0.0000,True,True,Beautiful 4 bedroom duplex,5500,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-beautiful-4-bedroom-duplex/6920199542.html,-73.9268,40.7013,False,False,False,11221,Sunset Park
768,72884,1148 Madison St,,3.0,88.0,,89.0,2019-06-27 23:36:00+00:00,0.0000,True,True,*Huge 3BR/2BHApartment*Bushwick*L and J/Z Trains*,3075,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-huge-3br-2bhapartmentbushwickl/6921892576.html,-73.9155,40.6926,False,False,False,11221,Sunset Park
769,72903,49 Patchen Ave,,2.0,72.0,,96.0,2019-06-27 23:20:00+00:00,37.1112,True,True,- Renovated 2 Bed w Private Yard and Laundry! -,2299,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-renovated-2-bed-private-yard/6921885455.html,-73.9274,40.6907,False,False,False,11221,Sunset Park
770,72915,108 Woodbine St,,3.0,87.0,,91.0,2019-06-27 23:05:00+00:00,25.8797,True,True,@True 3 Bedroom In Bushwick@ NO FEE@,2700,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-true-3-bedroom-in-bushwick-no/6921866733.html,-73.9176,40.6915,False,True,False,11221,Sunset Park
771,72926,1148 Madison St,,3.0,88.0,,89.0,2019-06-27 22:58:00+00:00,0.0000,True,True,***3BR InBushwick Great Location Steps to L/J/Z Trains***,2695,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-3br-inbushwick-great-location/6921878179.html,-73.9155,40.6926,False,False,False,11221,Sunset Park
772,72928,55 Starr St,,5.0,92.0,,98.0,2019-06-27 22:57:00+00:00,0.0000,True,True,Beautiful 4 bedroom duplex with a big open basement for recreation,5500,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-beautiful-4-bedroom-duplex/6921890852.html,-73.9268,40.7013,False,False,False,11221,Sunset Park
773,72944,859 Lexington Ave,,3.0,73.0,93.0,95.0,2019-06-28 00:29:00+00:00,131.7071,True,True,Three bed apartment in building with all the bells and whistles.,3115,L,https://newyork.craigslist.org/brk/abo/d/brooklyn-three-bed-apartment-in/6921949803.html,-73.9264,40.6905,False,False,False,11221,Sunset Park
774,72947,838 Jefferson Ave,,3.0,68.0,96.0,94.0,2019-06-28 00:27:00+00:00,51.0820,True,True,"All can fit queen bed, comes with window and closet.",2350,R,https://newyork.craigslist.org/brk/abo/d/brooklyn-all-can-fit-queen-bed-comes/6921938327.html,-73.9239,40.6863,False,False,False,11221,Sunset Park
